,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,pose
row_185,667.200119904066,676.1730547722233,645.0689885585882,587.2180174347513,537.9386582129973,726.102609828666,796.3127526292669,869.9683902303577,823.510169943274,796.3127526292669,796.0401999899251,790.4804128162561,835.0239517522836,927.854514457951,1040.6445118290876,667.200119904066,667.200119904066,631.7602393313464,569.461772433292,1101.4249860975553,1101.4249860975553,1057.2137910564732,789.2594645531603,794.1783243773126,803.7967387468432,4
row_186,442.0011312202719,509.7891721094123,485.14946150645164,508.36916282144443,485.74080053884484,547.032905774415,621.2865683402466,743.1745750300039,630.870034159176,602.1378579694189,554.1497992420461,670.8569146994015,650.9416256470314,764.5600041854138,923.4141987108429,442.0011312202719,442.0011312202719,551.9123737134424,468.7771325480798,975.5708415954293,974.866534903743,935.7731703286104,668.4317467026832,668.4317467026832,686.8959164240242,4
row_187,192.04426573058618,226.24102192131292,200.24235316236172,159.0125781188394,124.61942063739504,243.18922673506736,288.0451353520833,332.52067604887367,265.0,250.83261350948763,219.73848092675985,269.94073423623934,279.60865508778517,339.3302226445502,405.02839406639134,190.41270965983338,200.09247861926244,551.9123737134424,217.5890622251036,412.6124089263434,419.88808032617453,405.02839406639134,263.09884074240995,263.09884074240995,275.98007174431996,4
row_188,819.9085314838479,942.7756891222854,886.9193875431972,782.7751912267021,734.708785846474,999.578411131413,1118.1815594973832,1210.6547815128804,1115.6025277848737,1068.8166353495815,964.7719937892061,1140.9057805095038,1164.0017182117904,1299.9699996538382,1506.3180275094633,819.9085314838479,849.7793831342344,551.9123737134424,880.0284086323577,1500.673182275208,1526.0095019363412,1506.3180275094633,1125.3537221691677,1111.0936054176534,1140.9057805095038,4
row_189,195.15122341404884,235.05318547086316,209.6115454835444,156.40012787718558,122.80065146407001,266.1296676434253,315.69130491668597,362.8291609008295,314.21330334662787,297.2036338943385,290.26367323521555,790.4804128162561,333.1080905652098,403.0508652763321,471.6831563666441,183.30848316430968,197.0101520226813,551.9123737134424,224.52171387195494,497.46256140537855,497.13680209777266,484.40995035197204,789.2594645531603,794.1783243773126,803.7967387468432,4
row_190,630.7979074156793,737.722169925779,663.2661607529816,594.294539769633,536.2471445145419,777.8335297478503,882.0005668932419,992.2827218086587,891.5295844782718,860.6050197390206,839.5004466943421,1007.4452838740176,924.9951351223422,1088.9279131329126,1309.6908032050924,555.6192857136945,615.0203248673981,551.9123737134424,672.3763826905284,1365.21133895086,1346.4568318368026,1346.4568318368026,1006.4894435611334,1006.4894435611334,1031.721861743755,4
row_191,389.6678072409883,461.06940909151626,427.0187349519925,375.32918884627134,304.54720487963766,497.9317222270539,537.4988372080446,590.5387370867385,584.3979808315563,563.4900176578109,552.7693913378345,691.9747105205507,599.6082054141688,720.2284359840286,854.6303294407471,389.6678072409883,399.1115132390946,551.9123737134424,419.33399575994315,884.6886457957963,892.2023313128026,877.6383081885157,698.3867123592773,698.3867123592773,709.417366576263,4
row_192,368.0230971012553,418.6096033298806,379.0118731649445,322.29955010828047,268.6726632912251,441.3524668561398,498.29308644611956,556.7692520245707,501.14269424985133,488.725894546217,443.13654780439856,521.0806079677117,513.069196112961,618.0550137325964,701.2246430353115,362.7698995230999,362.7698995230999,551.9123737134424,391.3693907295255,975.5708415954293,974.866534903743,701.2246430353115,517.117008035899,517.117008035899,538.310319425515,4
row_193,755.8002381582054,750.483177692878,702.0541289672756,616.1168720299745,560.815477675144,800.6653483197583,845.2366532516204,917.0676092851606,824.6902448798579,780.8770709913309,771.8503741010948,752.1735172152765,847.4963126763444,925.6570639281051,1010.8095765276465,730.13560384356,755.8002381582054,705.5558092737951,569.461772433292,1074.2090113194918,1065.3262411111443,1020.5449524641234,764.7025565538538,764.7025565538538,752.1735172152765,4
row_194,3092.447089280591,3301.3641119997656,3105.215773501094,2817.951738408591,2494.5111745590557,3602.5868483632703,3806.1266400370864,4116.350446694256,3839.8490855761506,3665.7366244726313,3451.9943510961893,4018.178816329607,3929.600997556877,4305.714923215423,4633.896848226123,2956.458861543654,3058.8273897034464,551.9123737134424,3265.4618356367296,4772.6648740509745,4860.076748365194,4685.533160697937,3969.7714039979683,3900.247428048636,4084.8873913487505,4
row_195,363.35244598048325,355.29283696691664,336.31532822635364,295.296461204668,259.9249891795708,374.4863148367374,400.2811511925087,437.69624170193646,385.8108344772085,377.4784762075846,368.70177650778953,356.2611401766968,403.5554484826094,455.9517518334588,482.2001659062344,352.9560879202964,552.7307144343027,343.5374797602148,569.461772433292,503.03578401541176,503.03578401541176,473.44059817468127,369.0121949204389,369.0121949204389,356.2611401766968,4
row_196,549.0719442841712,568.9639707398001,536.9292318360027,490.6862541380184,427.10186138671884,591.1412690719537,648.8543750334122,728.1050748346697,681.237109969796,655.9153908851355,708.2718404680508,764.920910944393,699.1337497217539,809.350356767698,898.6144890886192,522.398315464359,534.3294863658565,526.0950484465711,560.8921464952064,943.9364385381041,943.9364385381041,917.0081788075829,786.4477096412704,786.4477096412704,761.7348620090852,4
row_197,714.8160602560633,642.1253771655502,560.54705422471,440.83783866632865,401.340254646852,723.2772635718615,846.1707865437095,927.1591017727217,680.9367463858883,677.8465903137671,711.8967621783372,790.4804128162561,712.9463237845083,832.4125457451918,663.1998190590826,671.5452330260413,552.7307144343027,630.8407088956768,569.461772433292,975.5708415954293,974.866534903743,673.9621651101788,789.2594645531603,794.1783243773126,803.7967387468432,4
row_198,552.2513988988476,576.366966010931,541.3725861545839,508.36916282144443,485.74080053884484,622.220758846714,706.5689153840887,743.1745750300039,680.9367463858883,655.5139542352499,684.5744162168027,790.4804128162561,712.9463237845083,832.4125457451918,923.4141987108429,555.6192857136945,552.7307144343027,551.9123737134424,569.461772433292,975.5708415954293,974.866534903743,935.7731703286104,789.2594645531603,794.1783243773126,803.7967387468432,4
row_199,755.8002381582054,750.483177692878,702.0541289672756,616.1168720299745,560.815477675144,800.6653483197583,845.2366532516204,917.0676092851606,824.6902448798579,780.8770709913309,771.8503741010948,752.1735172152765,847.4963126763444,925.6570639281051,1010.8095765276465,730.13560384356,755.8002381582054,705.5558092737951,569.461772433292,1074.2090113194918,1065.3262411111443,1020.5449524641234,764.7025565538538,764.7025565538538,752.1735172152765,4
row_200,195.49424543960367,180.0999722376436,154.02921800749363,101.07423014794622,90.0,225.85393509965684,280.8131051072937,338.09466130064817,264.8244701684495,247.83260479605988,290.6613149354417,346.0,284.1918366174511,369.17746410093883,436.4309796519949,178.84350701101786,193.31321734428818,166.0873264279969,569.461772433292,479.30992061504423,479.30992061504423,434.1946568072896,355.0,355.0,355.0,4
row_201,606.527822939723,680.4153143485235,761.1892011845675,508.36916282144443,711.8440840521188,626.7256177945816,488.4751784891429,367.3254687603352,828.4503606131149,852.7889539622332,738.1083931239368,842.2309659469901,781.5401461217459,738.1083931239368,1194.625464319257,555.6192857136945,600.8469022970827,551.9123737134424,628.7018371215405,975.5708415954293,974.866534903743,1217.8378381377383,789.2594645531603,794.1783243773126,857.4672005388894,4
row_202,306.95439400666675,303.71368095625854,266.9569253643741,211.81595785020542,165.24527224704494,341.84353145847297,408.2364510917662,479.4163117792301,389.85253622363416,373.35907649339396,396.2335170073324,434.3328216932264,411.5738086904948,484.75354562911656,565.2079263421559,295.8462438497403,306.95439400666675,275.6755339162328,569.461772433292,605.0826389841309,596.3128373597201,566.3161661121816,789.2594645531603,794.1783243773126,803.7967387468432,4
row_203,483.9969008165238,545.5391828274115,507.5509826608555,436.36338068174325,377.59502115361636,584.5237377557904,669.9380568380931,729.7294019018283,634.814146030159,602.4815349867579,567.8811495374714,667.929637012762,641.3626119442885,750.434540782872,883.249681573676,476.83120703242565,497.3017192811624,551.9123737134424,523.6964769787935,919.6542828693835,909.8071224166142,900.744691907757,650.3368358012639,637.5970514360931,680.1014630185705,4
row_204,642.804013677575,703.4635740391965,643.1562796086189,516.0474784358508,384.8168395483753,781.7397265074866,910.7013780597897,991.7666056083962,818.8430863114129,774.372649310395,685.1642138932826,826.4992437988071,863.967591984792,1050.8534626673693,1249.545917523642,637.7036929483786,637.7036929483786,551.9123737134424,698.0257874892588,1261.862908560197,1284.5364922803867,1284.5364922803867,828.2052885607529,808.7700538471983,858.4509304555503,4
row_205,397.6153920561929,422.9633553867285,416.8896736547932,453.1247068964569,450.4408951238775,442.32567187537285,469.24300740661016,486.49768755873856,543.7692525327265,532.5307502858403,533.9681638449993,560.357029044876,566.9329766383324,673.7625694560362,739.6999391645237,383.48142067119755,552.7307144343027,391.3693907295255,569.461772433292,798.1534940097675,786.2982894550897,750.9487332701215,571.8400125909344,555.5393775422225,560.357029044876,4
row_206,671.5452330260413,739.6384251781407,685.0,542.5946921966708,403.98267289575676,820.9579770000411,958.7763034201461,1093.994972566145,789.7151385151484,741.7715281675349,674.6917814824781,790.4804128162561,839.4200378832995,1053.0811934509134,1236.175553875743,669.8753615412347,697.7599873882136,551.9123737134424,755.0397340537781,975.5708415954293,974.866534903743,1268.4139702794196,789.2594645531603,794.1783243773126,803.7967387468432,4
row_207,642.804013677575,703.4635740391965,643.1562796086189,516.0474784358508,384.8168395483753,781.7397265074866,910.7013780597897,991.7666056083962,818.8430863114129,774.372649310395,685.1642138932826,826.4992437988071,863.967591984792,1050.8534626673693,1249.545917523642,637.7036929483786,637.7036929483786,551.9123737134424,698.0257874892588,1261.862908560197,1284.5364922803867,1284.5364922803867,828.2052885607529,808.7700538471983,858.4509304555503,4
row_208,249.55961211702507,285.63088068344433,246.73872821265817,196.82479518597245,127.94530081249565,326.0076686214605,392.10330271498606,471.1698207652948,356.21622646926124,329.8620923962012,282.9911659398576,374.94532934815976,390.00641020372984,473.84596653342953,586.8236532383472,555.6192857136945,263.3704615176121,551.9123737134424,290.05689097140925,596.8056635120012,608.0994984375501,598.3059418056953,368.1548587211637,368.1548587211637,389.991025537768,4
row_209,549.9245402780276,601.0074874741579,554.0992690845206,463.5536646387341,485.74080053884484,649.6160404423524,706.5689153840887,743.1745750300039,713.4101204776955,662.9788835249582,616.4454558190854,704.4693038025149,735.2720584926371,820.4315937358824,977.2000818665541,549.9245402780276,549.9245402780276,551.9123737134424,599.4205535348283,1016.0314955748173,1016.0314955748173,998.1282482727357,703.1543216108396,676.9911373127421,719.2252776425478,4
row_210,474.16874633404507,539.6378415196622,479.1294188421329,384.0377585602749,287.1114766079545,600.3615577300066,678.5631879198871,782.9074019320548,651.4000307031002,600.6804474926747,554.8666506468018,667.2720584589167,687.0997016445284,825.9255414382098,973.8998921860501,453.05187340965716,474.16874633404507,551.9123737134424,516.6236541235796,982.7151163994579,999.826484946263,973.8998921860501,667.2705598181295,654.2186178946606,680.6592392673444,4
row_211,552.2513988988476,576.366966010931,541.3725861545839,508.36916282144443,485.74080053884484,622.220758846714,706.5689153840887,743.1745750300039,680.9367463858883,655.5139542352499,684.5744162168027,790.4804128162561,712.9463237845083,832.4125457451918,923.4141987108429,555.6192857136945,552.7307144343027,551.9123737134424,569.461772433292,975.5708415954293,974.866534903743,935.7731703286104,789.2594645531603,794.1783243773126,803.7967387468432,4
row_212,274.83267636873165,275.6755339162328,295.8462438497403,338.7580257351846,382.3885458535598,244.23758924457144,195.64508682816444,166.24379687675568,309.7256850827842,327.8002440511599,396.6106403010388,447.7555136455608,301.3187680845652,303.60006587614566,319.4010018769509,272.80029325497435,552.7307144343027,274.83267636873165,242.6375898330677,328.6959080974389,324.6721423220662,321.3113754600045,483.52042356037043,475.0168418066879,443.3012519720647,4
row_213,222.49719099350446,249.92999019725505,212.8497122384712,188.13824704190267,152.50245899656832,293.4211989614929,337.6758800980609,394.50728763864424,351.2164574731657,331.68961394653286,385.5761922110856,493.4328728408759,373.0120641480648,436.8077380266975,507.3036566002654,211.2439348241743,227.40492518852795,551.9123737134424,255.51907952244974,551.6013052921467,551.6013052921467,517.2591226841727,505.0594024468805,493.20685315595523,504.052576622717,4
row_214,552.2513988988476,576.366966010931,541.3725861545839,508.36916282144443,485.74080053884484,622.220758846714,706.5689153840887,743.1745750300039,680.9367463858883,655.5139542352499,684.5744162168027,790.4804128162561,712.9463237845083,832.4125457451918,923.4141987108429,555.6192857136945,552.7307144343027,551.9123737134424,569.461772433292,975.5708415954293,974.866534903743,935.7731703286104,789.2594645531603,794.1783243773126,803.7967387468432,4
row_215,576.9523377195035,566.4803615307419,495.2746712683781,433.6000461254588,427.56286087545067,631.4657552076756,738.4747795287257,847.2307831990054,723.4175834191481,682.215508472213,758.5782754600873,854.0286880427378,767.9179643685906,922.067242667258,1052.3212437274085,548.9717661228126,569.8929724079777,495.9445533524892,569.461772433292,1109.7287956973992,1093.7847137348374,1038.8339617089923,895.6840960963859,895.6840960963859,854.0286880427378,4
